delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
5,0.3752674,109.91235,0.26901113,6.0133644,0.01915656,2.9931754,0.0095887976,0.0064743776,2638.1751,16.003754,3516.2271,23.531662,1.1471506,0.2877493,-0.013173965,346.0956,-8.3302613,311.82151,-53.423522
5,0.35598647,109.90843,0.33238827,6.6628322,0.023519757,3.2984861,0.010397003,0.0068741891,2591.7827,39.61388,3526.7976,59.328753,1.1192211,0.28902134,-0.011113024,368.63612,-8.6762127,332.14773,-53.606726
5,0.32507489,109.9052,0.40217104,7.2952884,0.028301245,3.6037837,0.011098285,0.0071972456,2550.9312,67.501114,3536.6565,103.19165,1.0880141,0.29107338,-0.0093992765,387.45498,-9.0626066,349.01577,-53.650024
5,0.28316879,109.90251,0.47818058,7.9091877,0.033495252,3.9090685,0.011706721,0.0074536517,2516.2899,99.279905,3549.9807,154.96987,1.0545465,0.29410816,-0.0080070508,403.18356,-9.4605276,363.03049,-53.861712
5,0.23096506,109.90022,0.56022505,8.5033437,0.039097616,4.2143406,0.012236229,0.0076526281,2487.0509,134.54205,3567.805,214.46314,1.0191048,0.29811004,-0.0068943735,416.21861,-9.8574924,374.54738,-54.067369
5,0.16915478,109.89823,0.64810146,9.076632,0.045105609,4.5195992,0.012700284,0.0078057176,2462.2738,172.65317,3588.6026,280.69259,0.98182679,0.30289202,-0.0060192996,426.90667,-10.251713,383.82192,-54.147158
5,0.098364303,109.89644,0.74159666,9.6281005,0.051517598,4.8248439,0.013112278,0.0079260711,2441.0401,212.67923,3609.9663,352.72651,0.94273879,0.30821592,-0.0053416704,435.58207,-10.642675,391.12875,-54.091438
5,0.01919452,109.89475,0.84048694,10.156461,0.058332692,5.1300734,0.013484319,0.0080263731,2422.2973,254.85425,3630.2046,430.99369,0.90112392,0.31398765,-0.0048242232,442.5283,-11.039602,396.83261,-53.949085
5,-0.067762577,109.89308,0.94453458,10.660249,0.065550517,5.4352869,0.013827319,0.0081162675,2405.3987,298.77674,3649.0642,515.25196,0.85701933,0.32013788,-0.0044344736,448.03416,-11.448237,401.34421,-53.791198
5,-0.16193274,109.89137,1.0534888,11.138467,0.073171082,5.740483,0.014150198,0.0082012768,2390.0921,342.70742,3666.6885,602.06353,0.81228022,0.32642369,-0.0041116589,452.3736,-11.860671,404.99416,-52.952193
5,-0.2627644,109.88957,1.1670936,11.590735,0.081194664,6.0456603,0.014460131,0.0082836001,2376.1047,386.95131,3684.8215,693.59108,0.76612756,0.33302847,-0.0038692657,455.77909,-12.016833,408.06757,-52.374615
5,-0.36963009,109.88761,1.2850861,12.016146,0.089621871,6.3508175,0.014762366,0.0083638588,2363.2767,431.8659,3704.3523,789.61615,0.71865002,0.33999277,-0.0037231772,458.43906,-12.267397,410.71066,-52.322896
5,-0.48194437,109.88545,1.4071976,12.414685,0.098453664,6.6559531,0.01506077,0.0084423388,2351.4973,475.25408,3725.2588,884.35462,0.67283661,0.34694114,-0.0036387142,460.50766,-12.628189,412.95785,-52.256006
5,-0.5991996,109.88303,1.5331656,12.787075,0.10769123,6.9610653,0.01535839,0.0085206012,2340.6718,517.33864,3746.9094,981.90623,0.62692893,0.35404002,-0.003602186,462.07832,-12.990223,414.82099,-52.134489
5,-0.72083236,109.88033,1.6627287,13.132946,0.11733593,7.2661526,0.015657411,0.0086007776,2330.1157,559.20199,3768.5615,1081.3191,0.58061645,0.36122953,-0.0036014077,463.21532,-13.35335,416.38665,-51.964215
5,-0.84639593,109.8773,1.7956254,13.453099,0.12738923,7.5712135,0.015959898,0.0086842598,2319.9453,597.66076,3789.3475,1177.1817,0.53706462,0.36807734,-0.0036128475,464.04206,-13.681117,417.68713,-51.53135
5,-0.97547564,109.87393,1.9316058,13.748261,0.13785252,7.8762463,0.016264874,0.0087715592,2310.4674,634.75719,3808.4925,1275.3206,0.49314708,0.37492584,-0.0036322104,464.60068,-13.967898,418.74167,-50.82851
5,-1.1075883,109.87019,2.0704203,14.018373,0.14872717,8.1812495,0.016571951,0.0088627193,2301.6545,671.01538,3827.3876,1370.8237,0.45064009,0.38163478,-0.0036805964,464.91892,-14.049767,419.6716,-50.524206
5,-1.2423936,109.86605,2.2118284,14.265287,0.16001455,8.4862215,0.016884715,0.0089591413,2293.0607,702.48422,3846.347,1463.277,0.41122821,0.38799656,-0.0037373125,465.09202,-14.112022,420.60771,-50.249924
5,-1.3794976,109.86151,2.3556046,14.48961,0.171716,8.7911609,0.017204568,0.0090605271,2284.5083,733.30993,3865.5012,1556.624,0.37183578,0.39438336,-0.0037991591,465.17313,-14.20743,421.57549,-49.934518
5,-1.5185393,109.85655,2.5015267,14.692205,0.18383291,9.0960661,0.017529994,0.0091658892,2276.5628,761.64135,3883.2187,1642.0737,0.33611044,0.4002527,-0.0038596665,465.21047,-14.295716,422.45619,-49.5627
5,-1.6592768,109.85116,2.6493897,14.87497,0.19636651,9.4009356,0.017860547,0.0092753518,2269.2221,786.59324,3900.6067,1727.0543,0.30190542,0.40595828,-0.0039164011,465.18057,-14.340655,423.28672,-49.000777
5,-1.8013586,109.84534,2.7989987,15.038232,0.20931801,9.7057682,0.018195691,0.009388827,2261.735,810.9462,3917.5438,1809.4585,0.26873596,0.41149061,-0.0039751143,465.05714,-14.363048,424.10203,-48.438348
5,-1.9445733,109.83907,2.9501663,15.183655,0.22268858,10.010562,0.018535145,0.0095060546,2254.7469,831.40198,3933.2101,1884.8804,0.23920026,0.41648487,-0.004036115,464.93023,-14.34429,424.83704,-47.990163
5,-2.088715,109.83235,3.1027228,15.312369,0.23647919,10.315317,0.018877634,0.0096278313,2248.3761,850.32575,3947.1253,1959.8342,0.21015892,0.42133538,-0.0040891548,464.807,-14.197206,425.53535,-47.563743
5,-2.2335236,109.82518,3.2565036,15.424932,0.25069074,10.62003,0.019222308,0.0097536184,2242.1569,868.38412,3960.5767,2028.1171,0.18365458,0.42582357,-0.0041402663,464.63797,-14.076398,426.2644,-47.115713
5,-2.3788767,109.81756,3.4113578,15.523285,0.26532406,10.924702,0.019569418,0.0098823003,2236.2966,882.47985,3973.6252,2092.7272,0.15973792,0.42995716,-0.0041895618,464.47292,-13.945292,426.99428,-46.687694
5,-2.5245616,109.80949,3.5671479,15.608014,0.28037991,11.22933,0.019917839,0.010014138,2231.0649,896.36068,3985.2856,2156.614,0.13605015,0.43401264,-0.0042350116,464.30085,-13.813685,427.65761,-46.178146
5,-2.6704259,109.80097,3.7237413,15.680114,0.29585906,11.533913,0.020266906,0.010149282,2226.1107,908.42141,3996.1266,2211.1763,0.11599089,0.4375277,-0.0042744699,464.12009,-13.670585,428.32876,-45.674588
5,-2.816381,109.792,3.8810207,15.741086,0.31176213,11.838451,0.020616709,0.010287133,2221.5073,918.40586,4006.3629,2264.8171,0.096907762,0.44089271,-0.0043138195,463.95591,-13.514295,429.00011,-45.246155
5,-2.9622481,109.78259,4.0388765,15.791265,0.32808978,12.142942,0.02096593,0.010427754,2217.5114,928.39642,4015.4357,2315.4231,0.078767306,0.44409206,-0.0043491165,463.82298,-13.352801,429.64269,-44.817943
5,-3.1079625,109.77273,4.1972058,15.831932,0.34484266,12.447386,0.021313924,0.01057128,2213.8001,936.04983,4023.2063,2359.3518,0.06342198,0.44682716,-0.0043772759,463.68196,-13.146378,430.25854,-44.415092
5,-3.2534481,109.76243,4.3559191,15.86402,0.36202128,12.751781,0.021660989,0.0107176,2210.432,943.09052,4030.2411,2402.0834,0.048647505,0.4494604,-0.0044038273,463.54075,-12.950698,430.87256,-44.026321
5,-3.3985754,109.7517,4.5149312,15.887864,0.37962623,13.056125,0.022006356,0.010866741,2207.5926,950.27076,4036.3335,2440.6025,0.035181075,0.45188595,-0.0044256774,463.42506,-12.764381,431.47146,-43.621969
5,-3.5433292,109.74055,4.6741649,15.904766,0.39765809,13.36042,0.022349623,0.011018605,2204.9868,955.07876,4040.9894,2474.3442,0.023855295,0.45392478,-0.0044399523,463.30601,-12.572624,432.03595,-43.205598
5,-3.6876472,109.72897,4.8335533,15.915247,0.41611734,13.664662,0.022690909,0.011173281,2202.7012,960.21753,4044.8604,2506.8508,0.012777328,0.45590021,-0.0044517417,463.2042,-12.387454,432.61176,-42.826723
5,-3.8314417,109.71697,4.993032,15.919623,0.43500455,13.968852,0.02302948,0.011330525,2200.8458,965.16732,4047.9072,2535.0578,0.0031292875,0.45764949,-0.0044585029,463.12529,-12.20651,433.18698,-42.450312
5,-3.9747228,109.70457,5.1525445,15.919035,0.45432029,14.272989,0.023365284,0.01149023,2199.1495,968.8132,4049.4506,2559.6848,-0.0051657413,0.4591101,-0.0044610701,463.02877,-12.023423,433.71195,-42.103848
5,-4.1174441,109.69176,5.3120416,15.913733,0.47406504,14.577072,0.023698617,0.011652857,2197.7118,972.89567,4050.1747,2583.1883,-0.013318764,0.46051275,-0.0044594906,462.94308,-11.836856,434.2386,-41.764881
5,-4.2595466,109.67856,5.4714753,15.903957,0.49423937,14.881099,0.024028984,0.011818169,2196.5935,976.68204,4050.098,2603.0609,-0.020260336,0.46171111,-0.0044520517,462.87617,-11.655374,434.77232,-41.420524
5,-4.4010493,109.66496,5.630804,15.890635,0.51484381,15.18507,0.024356417,0.011985881,2195.5691,979.83059,4048.7876,2620.0181,-0.026259895,0.46269181,-0.0044403384,462.80094,-11.47903,435.27348,-41.098577
5,-4.5419194,109.65098,5.7899918,15.873873,0.53587888,15.488984,0.024681046,0.012156322,2194.7329,983.45522,4046.6426,2636.1114,-0.032248093,0.46362436,-0.0044235692,462.7363,-11.312834,435.78216,-40.764205
5,-4.6821119,109.63663,5.9490028,15.853788,0.55734512,15.79284,0.025002625,0.012329214,2194.1145,986.80624,4043.8067,2649.7201,-0.037428355,0.46440695,-0.0044026365,462.67785,-11.153762,436.29857,-40.438693
5,-4.8216435,109.6219,6.1078057,15.831089,0.57924306,16.096638,0.025321386,0.012504253,2193.5387,989.86227,4040.0731,2660.7325,-0.041846683,0.46501559,-0.0043785424,462.60987,-10.999882,436.79039,-40.135942
5,-4.9604907,109.60681,6.2663737,15.805818,0.60157319,16.400376,0.025637438,0.012681746,2193.0785,993.36892,4035.5886,2671.2163,-0.046378597,0.46559082,-0.0043507905,462.5502,-10.85487,437.28666,-39.844168
5,-5.0986128,109.59137,6.4246793,15.777968,0.62433602,16.704053,0.025950598,0.012861412,2192.7587,996.68533,4030.5978,2680.5372,-0.050560828,0.46608601,-0.0043189683,462.50036,-10.716798,437.79728,-39.552494
5,-5.236015,109.57558,6.5826975,15.748027,0.64753206,17.007669,0.026260976,0.013042771,2192.4541,999.80795,4025.0664,2687.3804,-0.054004428,0.46643264,-0.004283576,462.44451,-10.579783,438.30499,-39.272107
5,-5.3726792,109.55944,6.740407,15.716045,0.67116175,17.311223,0.0265687,0.013225891,2192.2012,1003.2989,4018.9532,2694.0815,-0.057660647,0.46676461,-0.0042458091,462.38832,-10.4514,438.81051,-39.004547
5,-5.5085657,109.54297,6.8977858,15.681936,0.69522554,17.614713,0.026873778,0.013410623,2192.031,1006.697,4012.5611,2700.7587,-0.061354483,0.46708149,-0.0042056262,462.33937,-10.331,439.32998,-38.741803
5,-5.6436581,109.52618,7.0548124,15.645918,0.71972386,17.918138,0.027176197,0.013596554,2191.8669,1009.8356,4005.9685,2705.3231,-0.064348267,0.46727889,-0.0041624263,462.28778,-10.217312,439.85951,-38.478525
5,-5.7779441,109.50906,7.2114683,15.608149,0.7446571,18.221498,0.027476106,0.013783476,2191.7107,1013.221,3998.9974,2709.8305,-0.067523137,0.46746714,-0.0041181231,462.23705,-10.110941,440.38204,-38.237077
5,-5.9113848,109.49163,7.3677347,15.568517,0.7700256,18.524791,0.027773446,0.013971305,2191.6024,1016.608,3991.966,2714.5017,-0.070794817,0.46766174,-0.0040724055,462.19312,-10.011062,440.9222,-38.006459
5,-6.043949,109.4739,7.5235925,15.527071,0.79582973,18.828017,0.028068166,0.014159637,2191.5054,1019.579,3984.9391,2718.5061,-0.07374764,0.4678061,-0.0040252318,462.14756,-9.916229,441.47431,-37.781167
5,-6.1756239,109.45586,7.6790244,15.48403,0.82206976,19.131174,0.028360432,0.014348115,2191.3876,1022.6686,3977.8629,2721.6928,-0.076524084,0.46791394,-0.0039774013,462.099,-9.8269328,442.02412,-37.567554
5,-6.3063783,109.43753,7.8340142,15.439363,0.84874597,19.434261,0.028650199,0.014536731,2191.2969,1025.8337,3970.823,2725.0619,-0.079406417,0.46803572,-0.0039290467,462.05627,-9.7423114,442.57968,-37.363784
5,-6.4361783,109.41892,7.9885455,15.393075,0.87585858,19.737277,0.028937401,0.014725183,2191.2276,1028.4668,3963.9462,2728.6063,-0.082167606,0.46814855,-0.0038799952,462.0174,-9.658575,443.1466,-37.167617
5,-6.5650009,109.40002,8.1426026,15.345295,0.90340781,20.040221,0.02922206,0.014913104,2191.1244,1031.0956,3957.2637,2731.0511,-0.084561716,0.46821663,-0.0038305315,461.97346,-9.5797951,443.71899,-36.972324
5,-6.6928288,109.38086,8.2961713,15.296166,0.93139383,20.343091,0.029504202,0.015100315,2191.0351,1033.7216,3950.7001,2733.4219,-0.086931418,0.46828621,-0.0037812373,461.93281,-9.5045957,444.28721,-36.787561
5,-6.8196315,109.36142,8.4492384,15.245691,0.95981678,20.645888,0.029783814,0.015286699,2190.9587,1036.0769,3944.3993,2735.9093,-0.08921823,0.4683603,-0.0037321234,461.89481,-9.4317241,444.86236,-36.60455
5,-6.9453837,109.34173,8.6017906,15.193942,0.98867677,20.948608,0.030060841,0.015472015,2190.8725,1038.176,3938.3721,2738.3786,-0.091382229,0.4684327,-0.0036836229,461.85556,-9.3614068,445.43882,-36.428227
5,-7.070069,109.32179,8.753816,15.141064,1.0179739,21.251253,0.030335314,0.01565606,2190.7778,1040.2373,3932.5742,2739.8907,-0.093193988,0.46846802,-0.0036354277,461.81582,-9.2935125,446.01007,-36.259845
5,-7.1936704,109.3016,8.9053041,15.087156,1.0477083,21.553819,0.030607225,0.015838819,2190.685,1042.2508,3927.0009,2741.4442,-0.094974695,0.46851229,-0.0035880228,461.77743,-9.2274629,446.57709,-36.101207
5,-7.3161672,109.28117,9.0562447,15.032269,1.0778799,21.856307,0.030876587,0.01602021,2190.5896,1043.8711,3921.687,2743.0246,-0.096598408,0.4685502,-0.0035411725,461.73947,-9.1618647,447.14199,-35.943624
5,-7.4375413,109.26051,9.2066286,14.976471,1.1084888,22.158715,0.031143402,0.016200142,2190.4669,1045.4263,3916.6174,2744.4607,-0.098121727,0.46858714,-0.0034951682,461.69672,-9.0982721,447.70213,-35.788956
5,-7.5577827,109.23962,9.3564472,14.919889,1.1395351,22.461042,0.031407714,0.016378556,2190.331,1046.9405,3911.7268,2745.1897,-0.099380125,0.46859577,-0.0034497129,461.6529,-9.0356381,448.25076,-35.642223
5,-7.6768799,109.21851,9.5056933,14.862597,1.1710186,22.763287,0.031669581,0.016555539,2190.1781,1048.3626,3907.0318,2745.932,-0.10058906,0.46860767,-0.0034050852,461.60803,-8.9734166,448.79283,-35.499353
5,-7.7948202,109.19718,9.6543598,14.804646,1.2029394,23.065448,0.031929033,0.016731074,2190.0018,1049.5162,3902.5255,2746.6884,-0.10169323,0.46861408,-0.0033611734,461.56098,-8.9119223,449.32852,-35.361372
5,-7.9115908,109.17565,9.8024406,14.746069,1.2352974,23.367526,0.032186089,0.016905171,2189.7957,1050.6437,3898.1895,2747.3994,-0.10275571,0.4686223,-0.0033179793,461.51055,-8.8523023,449.85721,-35.225818
5,-8.027185,109.15391,9.9499296,14.686951,1.2680926,23.669518,0.0324408,0.017077834,2189.5611,1051.7451,3893.9718,2747.4985,-0.10360229,0.46860374,-0.0032752245,461.45749,-8.794116,450.3748,-35.09272
5,-8.1415969,109.13197,10.096822,14.627353,1.3013248,23.971425,0.032693256,0.017249149,2189.2964,1052.7697,3889.8894,2747.6091,-0.10441708,0.46858562,-0.0032332166,461.40248,-8.7369719,450.88604,-34.966594
5,-8.2548185,109.10985,10.243113,14.567311,1.334994,24.273243,0.032943489,0.017419128,2189.0004,1053.6062,3885.9286,2747.7309,-0.10516615,0.4685621,-0.0031917788,461.34549,-8.6806471,451.39032,-34.845334
5,-8.3668417,109.08754,10.388798,14.506843,1.3691,24.574974,0.033191515,0.017587812,2188.6724,1054.4284,3882.076,2747.8662,-0.10590858,0.46854065,-0.0031509288,461.2864,-8.6260372,451.88808,-34.72804
5,-8.4776603,109.06505,10.533873,14.44598,1.4036428,24.876615,0.033437343,0.017755223,2188.3121,1055.2355,3878.3034,2747.594,-0.10651314,0.46850042,-0.0031103166,461.22507,-8.5730157,452.37824,-34.612681
5,-8.5872728,109.04238,10.678334,14.38479,1.4386221,25.178166,0.033681072,0.017921389,2187.9202,1056.0146,3874.6171,2747.222,-0.10707411,0.46845539,-0.0030701903,461.16283,-8.521284,452.86231,-34.502608
5,-8.6956745,109.01955,10.822179,14.323295,1.4740379,25.479625,0.033922711,0.018086328,2187.5001,1056.6271,3871.0087,2746.8581,-0.10758267,0.46840391,-0.0030304252,461.10015,-8.4704202,453.3402,-34.396763
5,-8.8028604,108.99656,10.965404,14.261509,1.5098898,25.780992,0.034162229,0.018250063,2187.0551,1057.2329,3867.4705,2746.5042,-0.10809123,0.46835324,-0.0029910472,461.03707,-8.4213053,453.81239,-34.294443
5,-8.9088248,108.97341,11.108006,14.199434,1.5461779,26.082266,0.034399638,0.018412612,2186.5826,1057.8319,3863.9953,2746.0532,-0.10856731,0.46829799,-0.0029519427,460.97308,-8.3735403,454.27905,-34.194581
5,-9.0135672,108.95011,11.249983,14.13712,1.5829018,26.383445,0.034634975,0.018573985,2186.0843,1058.4227,3860.579,2745.3174,-0.1089488,0.46822927,-0.0029130514,460.90888,-8.327405,454.74064,-34.097781
5,-9.1170854,108.92666,11.391333,14.074592,1.6200613,26.684529,0.034868262,0.018734203,2185.5638,1058.9204,3857.2171,2744.589,-0.10930375,0.46815665,-0.002874464,460.84519,-8.2825625,455.19754,-34.005188
5,-9.2193768,108.90308,11.532053,14.011868,1.6576563,26.985517,0.03509946,0.018893265,2185.0307,1059.3743,3853.9057,2743.8683,-0.10964629,0.46808269,-0.002836099,460.78327,-8.2394148,455.64975,-33.915132
5,-9.3204379,108.87936,11.672142,13.948946,1.6956864,27.286407,0.035328555,0.019051185,2184.4786,1059.8268,3850.645,2743.1573,-0.10999195,0.46800914,-0.002798064,460.72151,-8.198178,456.09803,-33.828602
5,-9.4202653,108.85551,11.811597,13.885832,1.7341515,27.587199,0.035555525,0.019207941,2183.9097,1060.2766,3847.4337,2742.3095,-0.11029214,0.4679292,-0.0027602396,460.65998,-8.1588353,456.54229,-33.744396
5,-9.5188595,108.83154,11.950416,13.822568,1.7730514,27.887892,0.035780403,0.01936354,2183.3255,1060.7227,3844.2657,2741.3136,-0.11054353,0.46784211,-0.002722674,460.59924,-8.1212091,456.98241,-33.663685
5,-9.6162193,108.80746,12.088599,13.759167,1.8123857,28.188485,0.036003108,0.019517968,2182.7354,1061.0732,3841.1395,2740.3255,-0.11076783,0.46775121,-0.0026848181,460.55188,-8.0849482,457.41827,-33.586702
5,-9.712343,108.78326,12.226145,13.695636,1.8521542,28.488976,0.036223284,0.019671245,2182.1373,1061.4247,3838.0532,2739.3461,-0.11099572,0.46766086,-0.0026467691,460.51601,-8.0506326,457.8506,-33.512933
5,-9.8072281,108.75895,12.363051,13.631975,1.8923567,28.789366,0.036440935,0.019823325,2181.5307,1061.7772,3835.0193,2738.377,-0.1112244,0.46757159,-0.0026091851,460.47721,-8.0182594,458.28017,-33.44206
5,-9.9008723,108.73455,12.499316,13.568185,1.9329928,29.089652,0.036656129,0.019974194,2180.9168,1062.1293,3832.0258,2737.3303,-0.1114262,0.46747879,-0.0025719922,460.43666,-7.9878097,458.7057,-33.373378
5,-9.9932763,108.71004,12.63494,13.504297,1.9740623,29.389835,0.036868917,0.020123835,2180.2971,1062.4802,3829.0701,2736.1561,-0.11158509,0.46738006,-0.0025351826,460.39518,-7.9591434,459.12688,-33.307621
5,-10.08444,108.68545,12.769922,13.440324,2.0155649,29.689912,0.03707913,0.020272237,2179.6851,1062.7619,3826.1507,2734.9915,-0.11172199,0.46727913,-0.0024986921,460.35373,-7.9319628,459.54361,-33.245281
5,-10.174361,108.66077,12.90426,13.376273,2.0575004,29.989884,0.037287117,0.020419349,2179.0723,1063.0453,3823.2632,2733.8374,-0.11185932,0.46717883,-0.0024620958,460.31459,-7.9066431,459.96712,-33.185923
5,-10.26304,108.63601,13.037955,13.312143,2.0998684,30.289749,0.037492692,0.020564948,2178.4573,1063.3305,3820.4251,2732.6952,-0.11199688,0.4670799,-0.0024258082,460.27497,-7.8830491,460.38941,-33.129334
5,-10.350475,108.61117,13.171004,13.247933,2.1426687,30.589507,0.037695863,0.020709112,2177.8413,1063.6164,3817.616,2731.566,-0.11213854,0.46698142,-0.0023900739,460.23529,-7.86138,460.8038,-33.075349
5,-10.436665,108.58626,13.303408,13.183655,2.185901,30.889156,0.037896635,0.020851892,2177.2252,1063.9018,3814.8355,2730.2965,-0.11223376,0.46687628,-0.0023547171,460.19574,-7.8415652,461.21175,-33.022974
5,-10.521611,108.56128,13.435166,13.119324,2.2295649,31.188695,0.038094981,0.020993307,2176.6232,1064.1574,3812.0842,2729.0279,-0.11231675,0.46677036,-0.0023197189,460.15907,-7.8233267,461.6141,-32.973741
5,-10.605313,108.53624,13.566278,13.054949,2.2736602,31.488125,0.038290873,0.021133388,2176.0262,1064.394,3809.3626,2727.7724,-0.11239551,0.46666431,-0.0022851289,460.12297,-7.806855,462.01195,-32.927556
5,-10.687771,108.51115,13.696743,12.990529,2.3181866,31.787442,0.038484306,0.021272101,2175.4322,1064.6319,3806.6927,2726.5313,-0.11247334,0.46656008,-0.002250926,460.08705,-7.7922468,462.40759,-32.884119
5,-10.768983,108.486,13.82656,12.926064,2.3631438,32.086648,0.038675287,0.02140944,2174.8423,1064.8704,3804.0577,2725.3057,-0.11255305,0.46645693,-0.0022171304,460.05162,-7.779484,462.79914,-32.84327
5,-10.848949,108.4608,13.95573,12.861552,2.4085314,32.385741,0.038863817,0.021545408,2174.2571,1065.1085,3801.4551,2724.0966,-0.1126348,0.46635478,-0.0021837295,460.01679,-7.7685545,463.18671,-32.804895
5,-10.927669,108.43556,14.084252,12.797005,2.4543492,32.68472,0.039049886,0.021679993,2173.6834,1065.3455,3798.8859,2722.7861,-0.11267854,0.46624852,-0.0021506116,459.98389,-7.7593979,463.57043,-32.768416
5,-11.005143,108.41028,14.212126,12.732434,2.5005968,32.983584,0.03923354,0.021813186,2173.1259,1065.557,3796.351,2721.4922,-0.11271389,0.46614275,-0.0021178288,459.95467,-7.7518506,463.95052,-32.734908
5,-11.081372,108.38497,14.339351,12.667844,2.547274,33.282333,0.039414492,0.021944973,2172.575,1065.758,3793.8588,2720.215,-0.11274542,0.46603807,-0.0020854482,459.92348,-7.7460206,464.328,-32.704046
5,-11.156355,108.35963,14.465927,12.603238,2.5943805,33.580965,0.03959292,0.022075293,2172.0337,1065.9591,3791.4186,2718.9555,-0.11277474,0.4659356,-0.0020534529,459.89327,-7.7424057,464.70311,-32.675679
5,-11.230092,108.33426,14.591855,12.538614,2.6419159,33.87948,0.039769069,0.022204156,2171.5049,1066.1595,3789.0138,2717.7145,-0.11280404,0.46583476,-0.0020218548,459.86744,-7.7404137,465.0743,-32.649708
5,-11.302583,108.30887,14.717134,12.473974,2.6898799,34.177877,0.039942422,0.022331555,2170.9863,1066.3585,3786.6449,2716.4928,-0.11283366,0.4657354,-0.0019906842,459.83935,-7.7388886,465.44176,-32.626069
5,-11.373827,108.28346,14.841765,12.409318,2.7382722,34.476154,0.040113222,0.022457487,2170.4861,1066.5554,3784.3128,2715.2525,-0.11284977,0.46563619,-0.0019598348,459.81385,-7.7409479,465.80596,-32.604474
5,-11.443825,108.25804,14.965746,12.34466,2.7870926,34.774312,0.040281472,0.022581824,2170.0049,1066.7468,3782.0178,2713.9885,-0.11284947,0.46553676,-0.0019293641,459.79111,-7.7428918,466.16438,-32.585322
5,-11.512577,108.23261,15.089078,12.280004,2.8363407,35.072349,0.040447239,0.022704674,2169.5341,1066.9157,3779.7668,2712.744,-0.11284109,0.46543828,-0.0018992933,459.77017,-7.7472952,466.52054,-32.568762
5,-11.580084,108.20717,15.211762,12.215354,2.8860162,35.370265,0.04061015,0.022826229,2169.0715,1067.0833,3777.5687,2711.5197,-0.11283029,0.46534204,-0.0018696817,459.74609,-7.7528317,466.87967,-32.554623
5,-11.646346,108.18174,15.333796,12.15071,2.9361188,35.668058,0.040770693,0.022945952,2168.619,1067.2492,3775.4079,2710.3161,-0.11282002,0.46524741,-0.0018405335,459.72513,-7.7608585,467.22896,-32.542788
5,-11.711362,108.1563,15.455183,12.086071,2.9866482,35.965728,0.04092853,0.023064133,2168.1745,1067.4131,3773.2833,2709.1338,-0.11281058,0.46515426,-0.0018118223,459.70296,-7.7701047,467.57475,-32.533166
5,-11.775133,108.13088,15.57592,12.021438,3.037604,36.263274,0.041083778,0.023181016,2167.7383,1067.5746,3771.1937,2707.973,-0.11280194,0.46506257,-0.0017835346,459.68088,-7.7805657,467.92197,-32.525514
